platform,date,spend,impressions,clicks,conversions,revenue,reach,video_views,CTR,conversion_rate,CPA,ROAS,profit,profit_margin
LinkedIn,2024-01-31,2611.56,131445,961,2,172.15,61869,0,0.0073110426414089,0.0020811654526534,1305.78,0.0659184548698862,-2439.41,-14.17025849549811
LinkedIn,2024-02-01,2175.22,102224,613,0,0.0,46429,10593,0.0059966348411331,0.0,,0.0,-2175.22,
LinkedIn,2024-02-02,633.98,22214,141,0,0.0,13793,933,0.006347348518952,0.0,,0.0,-633.98,
LinkedIn,2024-02-03,417.62,15196,96,1,24.69,7477,1323,0.0063174519610423,0.0104166666666666,417.62,0.05912073176572,-392.93,-15.914540299716483
LinkedIn,2024-02-04,1890.75,54262,325,0,0.0,25525,0,0.0059894585529468,0.0,,0.0,-1890.75,
LinkedIn,2024-02-05,436.39,17609,98,1,42.77,8690,0,0.0055653359077744,0.010204081632653,436.39,0.0980086619766722,-393.62,-9.20317979892448
LinkedIn,2024-02-06,1136.28,37674,312,1,33.13,22628,0,0.0082815734989648,0.0032051282051282,1136.28,0.0291565459217798,-1103.15,-33.297615454271046
LinkedIn,2024-02-07,883.8599999999999,30823,217,0,0.0,22556,0,0.0070401972552963,0.0,,0.0,-883.8599999999999,
LinkedIn,2024-02-08,1062.42,44788,314,1,18.78,21275,0,0.0070108064660176,0.0031847133757961,1062.42,0.0176766250635341,-1043.64,-55.57188498402556
LinkedIn,2024-02-09,5585.4400000000005,215806,1159,17,210.46,102879,0,0.0053705643031241,0.0146678170836928,328.55529411764707,0.0376801111461227,-5374.9800000000005,-25.53919984795211
LinkedIn,2024-02-10,3392.89,131622,960,0,0.0,72550,5308,0.007293613529653,0.0,,0.0,-3392.89,
LinkedIn,2024-02-11,1317.7599999999998,59270,387,0,0.0,28091,6673,0.0065294415387211,0.0,,0.0,-1317.7599999999998,
LinkedIn,2024-02-12,3691.71,115775,593,6,98.57,55664,5172,0.0051220038868494,0.0101180438448566,615.285,0.0267003637880548,-3593.14,-36.45267322714822
LinkedIn,2024-02-13,1458.07,49919,336,0,0.0,22818,0,0.0067309040645846,0.0,,0.0,-1458.07,
LinkedIn,2024-02-14,1833.02,77757,544,3,325.0,37168,7448,0.0069961546870378,0.0055147058823529,611.0066666666667,0.1773030299723952,-1508.02,-4.640061538461539
LinkedIn,2024-02-15,850.26,36498,414,24,525.95,14694,0,0.0113430872924543,0.0579710144927536,35.4275,0.6185754945546069,-324.30999999999995,-0.6166175491966915
LinkedIn,2024-02-16,277.34,7219,56,2,22.63,3056,0,0.0077573071062474,0.0357142857142857,138.67,0.0815965962356674,-254.71,-11.255413168360583
LinkedIn,2024-02-17,1827.11,66674,398,2,43.82,27192,0,0.005969343372229,0.0050251256281407,913.555,0.0239832303473791,-1783.29,-40.69580100410772
LinkedIn,2024-02-18,1832.95,70647,310,1,212.04,34254,7962,0.0043880136453069,0.0032258064516129,1832.95,0.1156823699500804,-1620.91,-7.644359554800982
LinkedIn,2024-02-19,1194.02,59267,398,9,158.07,24491,0,0.0067153728044274,0.0226130653266331,132.6688888888889,0.1323847171739166,-1035.95,-6.553742013032202
LinkedIn,2024-02-20,3057.18,113189,684,0,0.0,57796,0,0.006042990043202,0.0,,0.0,-3057.18,
LinkedIn,2024-02-21,2979.99,140531,1030,24,1600.09,69073,0,0.0073293437035244,0.0233009708737864,124.16625,0.5369447548481707,-1379.8999999999996,-0.8623889906192773
LinkedIn,2024-02-22,270.98,12846,69,0,0.0,8080,0,0.0053713218122372,0.0,,0.0,-270.98,
LinkedIn,2024-02-23,4880.200000000001,187424,1004,1,0.0,103538,4443,0.0053568379716578,0.0009960159362549,4880.200000000001,0.0,-4880.200000000001,
LinkedIn,2024-02-24,2378.27,104050,508,4,110.39,60134,601,0.0048822681403171,0.0078740157480314,594.5675,0.0464160923696636,-2267.88,-20.54425219675696
LinkedIn,2024-02-25,3262.13,138228,810,6,83.2,72869,0,0.0058598836704575,0.0074074074074074,543.6883333333334,0.0255048082081339,-3178.9300000000003,-38.20829326923077
LinkedIn,2024-02-26,2589.27,112507,625,0,0.0,73675,0,0.0055552098980507,0.0,,0.0,-2589.27,
LinkedIn,2024-02-27,1241.29,57642,322,6,73.77,27621,0,0.0055862045036605,0.0186335403726708,206.88166666666663,0.0594301089995085,-1167.52,-15.826487732140436
LinkedIn,2024-02-28,4178.33,176171,1295,22,688.16,76358,0,0.0073508125627941,0.0169884169884169,189.9240909090909,0.1646973790964332,-3490.17,-5.071742036735643
LinkedIn,2024-02-29,2372.99,112508,469,1,8.28,63258,0,0.0041685924556475,0.0021321961620469,2372.99,0.0034892688127636,-2364.71,-285.59299516908214
LinkedIn,2024-03-01,4277.45,192530,1438,4,164.75,87463,16327,0.0074689658754479,0.0027816411682892,1069.3625,0.0385159382342283,-4112.7,-24.96327769347496
LinkedIn,2024-03-02,2170.49,96343,518,0,0.0,47204,5358,0.0053766231070238,0.0,,0.0,-2170.49,
LinkedIn,2024-03-03,3407.27,173342,952,0,0.0,112047,21026,0.0054920330906531,0.0,,0.0,-3407.27,
LinkedIn,2024-03-04,3748.35,177333,822,1,8.96,81807,0,0.004635347058923,0.0012165450121654,3748.35,0.0023903851027785,-3739.39,-417.3426339285714
LinkedIn,2024-03-05,1986.53,84576,554,1,164.63,42741,0,0.0065503216042376,0.0018050541516245,1986.53,0.0828731506697608,-1821.9,-11.066634270789043
LinkedIn,2024-03-06,2162.08,53951,294,0,0.0,33365,622,0.0054493892606253,0.0,,0.0,-2162.08,
LinkedIn,2024-03-07,3754.2,187046,1372,6,641.14,83427,1293,0.007335094041038,0.0043731778425655,625.6999999999999,0.1707793937456715,-3113.06,-4.855507377483857
LinkedIn,2024-03-08,1438.36,67472,521,3,403.35,28737,0,0.0077217216030353,0.0057581573896353,479.4533333333334,0.2804235379181846,-1035.0100000000002,-2.5660344613858936
LinkedIn,2024-03-09,4204.8,163678,877,6,504.48,81380,1803,0.005358081110473,0.0068415051311288,700.8000000000001,0.1199771689497716,-3700.32,-7.334919124643197
LinkedIn,2024-03-10,2988.35,109175,592,2,211.53,67749,0,0.0054224868330661,0.0033783783783783,1494.175,0.0707848812890056,-2776.82,-13.127310546967331
LinkedIn,2024-03-11,1997.01,66482,413,2,53.89,34175,1776,0.0062122078156493,0.0048426150121065,998.505,0.0269853430879164,-1943.12,-36.05715346075338
LinkedIn,2024-03-12,679.39,33685,216,0,0.0,19296,1055,0.0064123497105536,0.0,,0.0,-679.39,
LinkedIn,2024-03-13,1526.81,70627,499,3,79.37,39659,2605,0.0070652866467498,0.0060120240480961,508.93666666666667,0.0519842023565473,-1447.44,-18.23661332997354
LinkedIn,2024-03-14,2315.36,102444,608,1,205.1,45650,5376,0.0059349498262465,0.0016447368421052,2315.36,0.088582337087969,-2110.26,-10.288932228181377
LinkedIn,2024-03-15,1951.73,82387,591,13,622.5,43317,0,0.0071734618325706,0.0219966159052453,150.1330769230769,0.3189478052804435,-1329.23,-2.135309236947791
LinkedIn,2024-03-16,459.26,18113,144,1,192.53,10891,1133,0.0079500910947937,0.0069444444444444,459.26,0.4192178722292383,-266.73,-1.385394483976523
LinkedIn,2024-03-17,3105.7,129234,746,3,304.78000000000003,74631,1589,0.0057724747357506,0.0040214477211796,1035.2333333333331,0.0981356859967157,-2800.92,-9.189973095347462
LinkedIn,2024-03-18,5338.31,205286,1266,8,1880.09,91679,5977,0.0061670060306109,0.0063191153238546,667.28875,0.3521882393491573,-3458.2200000000003,-1.8393906674680467
LinkedIn,2024-03-19,749.4200000000001,31651,242,2,83.99,14948,0,0.007645887965625,0.0082644628099173,374.71,0.1120733367137252,-665.4300000000001,-7.92272889629718
LinkedIn,2024-03-20,2589.05,113924,792,4,885.0799999999999,49054,2125,0.0069520030897791,0.005050505050505,647.2625,0.3418551206040825,-1703.9700000000005,-1.9252157997017223
LinkedIn,2024-03-21,1843.58,72270,516,3,419.56,39678,0,0.0071398920713989,0.005813953488372,614.5266666666666,0.2275789496523069,-1424.02,-3.394079511869577
LinkedIn,2024-03-22,1602.19,86557,509,5,176.87,38646,0,0.0058805180401354,0.0098231827111984,320.438,0.11039265006023,-1425.3200000000002,-8.058574093967321
LinkedIn,2024-03-23,1190.86,39376,227,0,0.0,20419,4670,0.0057649329540837,0.0,,0.0,-1190.86,
LinkedIn,2024-03-24,1499.83,41158,297,2,248.33,23513,0,0.0072160940764857,0.0067340067340067,749.915,0.1655720981711261,-1251.5,-5.039664961945798
LinkedIn,2024-03-25,1508.13,83530,361,0,0.0,48228,0,0.0043218005507003,0.0,,0.0,-1508.13,
LinkedIn,2024-03-26,1864.39,99791,608,12,518.02,45720,0,0.0060927338136705,0.0197368421052631,155.3658333333333,0.2778495915554149,-1346.37,-2.599069533994826
LinkedIn,2024-03-27,2752.89,131560,868,2,154.65,73748,1058,0.0065977500760109,0.0023041474654377,1376.445,0.0561773263733748,-2598.24,-16.8007759456838
LinkedIn,2024-03-28,1063.68,59154,286,2,16.18,27201,291,0.0048348378807857,0.0069930069930069,531.84,0.0152113417569193,-1047.5,-64.74042027194066
LinkedIn,2024-03-29,401.49,14549,103,2,43.49,6917,0,0.0070795243659358,0.0194174757281553,200.745,0.1083215024035468,-358.0,-8.231777420096574
LinkedIn,2024-03-30,1083.43,53423,268,2,32.7,23267,5886,0.005016565898583,0.0074626865671641,541.715,0.030181922228478,-1050.73,-32.13241590214067
LinkedIn,2024-03-31,2034.28,80871,510,1,312.27,44258,6105,0.0063063397262306,0.0019607843137254,2034.28,0.1535039424268045,-1722.01,-5.514490665129536
LinkedIn,2024-04-01,914.41,26069,149,1,124.88,11921,0,0.0057156009052898,0.0067114093959731,914.41,0.1365689351603766,-789.5300000000001,-6.322309417040359
LinkedIn,2024-04-02,1804.11,67128,419,2,45.41,38616,3992,0.0062418066976522,0.0047732696897374,902.055,0.0251703055800366,-1758.7,-38.72935476767232
LinkedIn,2024-04-03,4074.74,164852,1047,6,220.66,75288,1918,0.0063511513357435,0.0057306590257879,679.1233333333333,0.0541531484217397,-3854.08,-17.46614701350494
LinkedIn,2024-04-04,2864.63,114857,773,9,455.56000000000006,53552,6005,0.0067301078732684,0.0116429495472186,318.2922222222222,0.1590292638141749,-2409.07,-5.288150847308806
LinkedIn,2024-04-05,2326.87,122837,1012,7,1789.94,72998,772,0.0082385600429837,0.0069169960474308,332.41,0.7692479597055272,-536.9299999999998,-0.2999709487468853
LinkedIn,2024-04-06,708.3199999999999,32623,214,2,108.72,16512,4193,0.0065597891058455,0.0093457943925233,354.16,0.1534899480460808,-599.5999999999999,-5.515084621044885
LinkedIn,2024-04-07,1231.09,44899,344,1,168.44,19225,0,0.0076616405710594,0.002906976744186,1231.09,0.1368218408077395,-1062.65,-6.308774637853241
LinkedIn,2024-04-08,826.21,30161,184,0,0.0,14690,0,0.0061005934816484,0.0,,0.0,-826.21,
LinkedIn,2024-04-09,2757.59,95833,689,4,540.86,46482,0,0.0071895902246616,0.0058055152394775,689.3975,0.196135030950939,-2216.73,-4.098528269792553
LinkedIn,2024-04-10,3624.94,150788,1162,28,1495.68,63470,0,0.0077061835159296,0.0240963855421686,129.46214285714285,0.4126082086875921,-2129.26,-1.4236066538296956
LinkedIn,2024-04-11,2055.3,81240,530,0,0.0,36445,0,0.0065238798621368,0.0,,0.0,-2055.3,
LinkedIn,2024-04-12,2757.66,104235,770,3,374.7,50972,0,0.0073871540269583,0.0038961038961038,919.22,0.1358760688409738,-2382.96,-6.35964771817454
LinkedIn,2024-04-13,3708.91,121521,751,1,0.0,55076,1240,0.0061800018103866,0.0013315579227696,3708.91,0.0,-3708.91,
LinkedIn,2024-04-14,3055.26,117570,539,1,25.64,54300,6749,0.0045845028493663,0.0018552875695732,3055.26,0.008392084470716,-3029.6200000000003,-118.15990639625586
LinkedIn,2024-04-15,6531.91,233859,1262,15,615.42,103748,7469,0.0053964140785687,0.0118858954041204,435.46066666666667,0.094217464723182,-5916.49,-9.613743459751063
LinkedIn,2024-04-16,1443.22,46809,314,0,0.0,22590,0,0.0067081116879232,0.0,,0.0,-1443.22,
LinkedIn,2024-04-17,5507.81,206685,1528,31,806.9300000000001,116610,0,0.007392892565982,0.0202879581151832,177.67129032258066,0.1465065062157191,-4700.88,-5.825635433061108
LinkedIn,2024-04-18,3422.19,121702,1007,7,659.26,57991,0,0.0082743093786462,0.0069513406156901,488.88428571428574,0.1926427229347289,-2762.9300000000003,-4.190956527015139
LinkedIn,2024-04-19,3190.11,138535,853,3,285.98,69714,328,0.0061572887717905,0.003516998827667,1063.37,0.0896458115864343,-2904.13,-10.155010839918877
LinkedIn,2024-04-20,1092.47,40543,322,8,339.21,19510,1462,0.0079421848407863,0.0248447204968944,136.55875,0.3104982287843144,-753.26,-2.220630288022169
LinkedIn,2024-04-21,2109.45,76760,433,2,234.18,39991,8133,0.0056409588327253,0.0046189376443418,1054.725,0.1110147194766408,-1875.27,-8.007814501665385
LinkedIn,2024-04-22,774.22,32746,207,0,0.0,19913,0,0.006321382764307,0.0,,0.0,-774.22,
LinkedIn,2024-04-23,5068.89,211344,1196,2,50.0,108039,10264,0.0056590203649027,0.0016722408026755,2534.445,0.0098640925330792,-5018.89,-100.3778
LinkedIn,2024-04-24,2150.87,68360,470,0,0.0,34740,4046,0.006875365710942,0.0,,0.0,-2150.87,
LinkedIn,2024-04-25,2790.81,134889,702,0,0.0,60265,0,0.0052042790739052,0.0,,0.0,-2790.81,
LinkedIn,2024-04-26,1398.97,42610,281,9,118.33,18712,433,0.0065946960807322,0.0320284697508896,155.44111111111113,0.0845836579769401,-1280.64,-10.822614721541452
LinkedIn,2024-04-27,295.59000000000003,11766,88,1,101.53,5393,791,0.007479177290498,0.0113636363636363,295.59000000000003,0.3434825264724787,-194.06000000000003,-1.9113562493844187
LinkedIn,2024-04-28,344.71,12896,72,0,0.0,6072,0,0.0055831265508684,0.0,,0.0,-344.71,
LinkedIn,2024-04-29,2779.15,138955,861,14,244.8,64973,0,0.0061962505847216,0.016260162601626,198.5107142857143,0.0880844862637856,-2534.35,-10.352736928104576
LinkedIn,2024-04-30,580.0600000000001,19094,117,0,0.0,13448,3265,0.0061275793442966,0.0,,0.0,-580.0600000000001,
LinkedIn,2024-05-01,383.0,14044,104,1,146.28,6036,0,0.0074052976360011,0.0096153846153846,383.0,0.3819321148825065,-236.72,-1.6182663385288487
LinkedIn,2024-05-02,2381.98,133637,874,9,766.62,60101,6921,0.006540104911065,0.0102974828375286,264.6644444444444,0.3218414932115299,-1615.36,-2.107119563799536
LinkedIn,2024-05-03,75.41,2268,12,0,0.0,846,0,0.0052910052910052,0.0,,0.0,-75.41,
LinkedIn,2024-05-04,3975.44,146858,1112,3,329.6,76431,3848,0.0075719402415939,0.0026978417266187,1325.1466666666668,0.0829090616384601,-3645.84,-11.06140776699029
LinkedIn,2024-05-05,2442.94,69024,438,2,574.46,34238,0,0.0063456189151599,0.0045662100456621,1221.4699999999998,0.2351510884426143,-1868.48,-3.2525850363819924
LinkedIn,2024-05-06,3657.8,138399,835,1,129.67,67521,689,0.0060332805872874,0.0011976047904191,3657.8,0.0354502706544917,-3528.13,-27.20852934371867
LinkedIn,2024-05-07,3999.98,200830,1153,4,697.14,102271,14255,0.0057411741273714,0.0034692107545533,999.995,0.1742858714293571,-3302.84,-4.737699744671085
LinkedIn,2024-05-08,969.83,47903,355,0,0.0,29007,0,0.0074108093438824,0.0,,0.0,-969.83,
LinkedIn,2024-05-09,2341.62,92030,605,4,189.66,41173,5584,0.0065739432793654,0.0066115702479338,585.405,0.0809952084454352,-2151.96,-11.346409364125275
LinkedIn,2024-05-10,746.12,21441,174,0,0.0,11754,0,0.0081152931299846,0.0,,0.0,-746.12,
LinkedIn,2024-05-11,703.2,35924,189,0,0.0,20755,4172,0.005261106780982,0.0,,0.0,-703.2,
LinkedIn,2024-05-12,1387.98,49101,291,0,0.0,23061,5969,0.0059265595405388,0.0,,0.0,-1387.98,
LinkedIn,2024-05-13,5993.22,237964,1277,0,0.0,130414,11968,0.0053663579364945,0.0,,0.0,-5993.22,
LinkedIn,2024-05-14,4407.89,177352,1101,15,570.5,87552,0,0.0062079931435788,0.0136239782016348,293.8593333333334,0.1294270047573782,-3837.39,-6.7263628396143735
LinkedIn,2024-05-15,1947.35,77573,490,2,27.09,39722,10009,0.0063166307864849,0.0040816326530612,973.675,0.0139112126736334,-1920.26,-70.8844592100406
LinkedIn,2024-05-16,3107.11,80874,483,1,137.19,38712,5258,0.0059722531345055,0.0020703933747412,3107.11,0.0441535703595946,-2969.92,-21.64822508929222
LinkedIn,2024-05-17,1445.9,49894,369,0,0.0,24922,0,0.0073956788391389,0.0,,0.0,-1445.9,
LinkedIn,2024-05-18,691.92,21244,114,0,0.0,8490,542,0.0053662210506495,0.0,,0.0,-691.92,
LinkedIn,2024-05-19,2335.77,109233,630,0,0.0,60898,1483,0.0057674878470791,0.0,,0.0,-2335.77,
LinkedIn,2024-05-20,2092.82,96860,528,0,0.0,60085,0,0.0054511666322527,0.0,,0.0,-2092.82,
LinkedIn,2024-05-21,467.16,21266,196,1,125.13,8367,0,0.0092165898617511,0.0051020408163265,467.16,0.2678525558695093,-342.03000000000003,-2.733397266842484
LinkedIn,2024-05-22,1586.4299999999998,58510,321,1,43.35,35291,1398,0.0054862416680909,0.0031152647975077,1586.4299999999998,0.0273255044344849,-1543.08,-35.59584775086505
LinkedIn,2024-05-23,7236.360000000001,311677,1581,0,0.0,137625,26609,0.0050725590916237,0.0,,0.0,-7236.360000000001,
LinkedIn,2024-05-24,3390.1,130022,1021,19,506.77,61688,0,0.0078525172663087,0.0186092066601371,178.42631578947368,0.1494852659213592,-2883.33,-5.689622511198374
LinkedIn,2024-05-25,822.3100000000001,31839,228,11,454.1,17351,1868,0.0071610289267879,0.0482456140350877,74.75545454545455,0.5522248300519269,-368.21,-0.8108566395067166
LinkedIn,2024-05-26,2936.64,110059,600,4,110.93,51427,20428,0.0054516214030656,0.0066666666666666,734.16,0.0377744633322436,-2825.71,-25.47291084467682
LinkedIn,2024-05-27,2681.82,122065,808,3,36.06,65942,8656,0.0066194240773358,0.0037128712871287,893.94,0.0134460925789202,-2645.76,-73.37104825291182
LinkedIn,2024-05-28,2617.43,107638,661,2,178.63,62682,1437,0.0061409539382002,0.0030257186081694,1308.715,0.0682463332352727,-2438.8,-13.652801880983036
LinkedIn,2024-05-29,853.55,53468,436,0,0.0,28510,362,0.0081544101144609,0.0,,0.0,-853.55,
LinkedIn,2024-05-30,598.09,25161,203,0,0.0,10744,0,0.0080680418107388,0.0,,0.0,-598.09,
LinkedIn,2024-05-31,4178.93,117216,855,13,235.78000000000003,54744,0,0.007294226044226,0.0152046783625731,321.4561538461539,0.0564211412969348,-3943.15,-16.723852744083466
LinkedIn,2024-06-01,398.42,11713,54,0,0.0,5531,0,0.004610262101938,0.0,,0.0,-398.42,
LinkedIn,2024-06-02,2756.81,114949,724,8,233.47000000000003,50488,9939,0.0062984453975241,0.011049723756906,344.60125,0.0846884623895009,-2523.34,-10.807983895147128
LinkedIn,2024-06-03,836.76,31381,166,0,0.0,13620,2012,0.0052898250533762,0.0,,0.0,-836.76,
LinkedIn,2024-06-04,3414.31,137471,615,0,0.0,71741,15015,0.0044736708105709,0.0,,0.0,-3414.31,
LinkedIn,2024-06-05,1163.26,56871,407,4,158.31,31256,1908,0.0071565472736544,0.0098280098280098,290.815,0.1360916734006155,-1004.95,-6.347988124565726
LinkedIn,2024-06-06,2932.9700000000003,123833,837,16,724.03,61889,1272,0.0067591029854723,0.019115890083632,183.310625,0.2468589859425769,-2208.9400000000005,-3.0508956811181864
LinkedIn,2024-06-07,1374.11,54990,285,0,0.0,36246,10365,0.0051827605019094,0.0,,0.0,-1374.11,
LinkedIn,2024-06-08,1087.28,56988,385,13,515.7,23859,0,0.0067558082403312,0.0337662337662337,83.63692307692307,0.4743028474725922,-571.5799999999999,-1.1083575722319174
LinkedIn,2024-06-09,2826.6,140805,857,3,326.4,63867,0,0.0060864315897872,0.0035005834305717,942.2,0.1154744215665463,-2500.2,-7.6599264705882355
LinkedIn,2024-06-10,473.13,19358,108,0,0.0,10340,1487,0.0055790887488376,0.0,,0.0,-473.13,
LinkedIn,2024-06-11,545.6899999999999,16588,114,3,42.18,7237,0,0.0068724379069206,0.0263157894736842,181.89666666666665,0.0772966336198207,-503.50999999999993,-11.937174016121382
LinkedIn,2024-06-12,1187.55,44723,317,2,244.5,20772,0,0.0070880754868859,0.0063091482649842,593.775,0.2058860679550334,-943.05,-3.857055214723926
LinkedIn,2024-06-13,821.77,25356,142,0,0.0,12212,0,0.0056002524057422,0.0,,0.0,-821.77,
LinkedIn,2024-06-14,2989.88,126120,756,0,0.0,70341,7694,0.0059942911512844,0.0,,0.0,-2989.88,
LinkedIn,2024-06-15,3361.91,125411,632,0,0.0,74944,8164,0.0050394303529993,0.0,,0.0,-3361.91,
LinkedIn,2024-06-16,4001.34,177294,1178,4,817.95,80188,0,0.0066443308854219,0.0033955857385398,1000.335,0.2044190196284245,-3183.3900000000003,-3.8919127086007705
LinkedIn,2024-06-17,73.86,3929,20,0,0.0,2389,0,0.0050903537795876,0.0,,0.0,-73.86,
LinkedIn,2024-06-18,98.32,4218,28,1,38.34,2407,0,0.0066382171645329,0.0357142857142857,98.32,0.3899511798209927,-59.97999999999999,-1.564423578508085
LinkedIn,2024-06-19,867.6700000000001,37839,245,1,268.89,18568,0,0.0064748011311081,0.0040816326530612,867.6700000000001,0.3098989247063975,-598.7800000000001,-2.226858566700138
LinkedIn,2024-06-20,5193.17,210963,1340,2,126.64,100269,0,0.0063518247275588,0.0014925373134328,2596.585,0.024385876064138,-5066.53,-40.00734365129501
LinkedIn,2024-06-21,3387.63,106773,538,3,124.31,63080,10744,0.0050387270190029,0.0055762081784386,1129.21,0.0366952707349976,-3263.32,-26.25146810393372
LinkedIn,2024-06-22,1187.6,37376,204,0,0.0,23100,0,0.0054580479452054,0.0,,0.0,-1187.6,
LinkedIn,2024-06-23,2588.1800000000003,79419,497,9,98.53,33249,5077,0.006257948349891,0.0181086519114688,287.5755555555556,0.0380692223879328,-2489.65,-25.26793869887344
LinkedIn,2024-06-24,4027.33,176460,838,0,0.0,101423,6369,0.0047489516037628,0.0,,0.0,-4027.33,
LinkedIn,2024-06-25,2013.12,76448,502,1,254.73,34684,0,0.0065665550439514,0.0019920318725099,2013.12,0.1265349308536003,-1758.39,-6.902956071134143
LinkedIn,2024-06-26,1222.99,44069,241,0,0.0,23187,5555,0.0054686968163561,0.0,,0.0,-1222.99,
LinkedIn,2024-06-27,5894.24,249978,1579,15,246.11,115201,12726,0.0063165558569154,0.0094996833438885,392.9493333333333,0.0417543228643557,-5648.13,-22.94961602535452
LinkedIn,2024-06-28,1008.95,41534,207,1,16.31,21065,4025,0.0049838686377425,0.0048309178743961,1008.95,0.0161653203825759,-992.64,-60.86082158185164
LinkedIn,2024-06-29,1624.43,59135,293,2,144.04,32217,3129,0.0049547645218567,0.0068259385665529,812.215,0.0886711030946239,-1480.39,-10.277631213551793
LinkedIn,2024-06-30,1849.31,78467,568,4,245.27,34519,479,0.0072387118151579,0.0070422535211267,462.3275,0.1326278449800195,-1604.0400000000002,-6.539894809801444
LinkedIn,2024-07-01,2062.21,109153,808,5,690.67,64855,258,0.0074024534369188,0.0061881188118811,412.442,0.3349173944457644,-1371.54,-1.985810879291123
LinkedIn,2024-07-02,2743.29,131058,707,6,49.56,62681,0,0.0053945581345663,0.0084865629420084,457.215,0.0180658989753179,-2693.73,-54.35290556900726
LinkedIn,2024-07-03,5366.54,211767,1219,21,696.54,103832,1782,0.0057563265286848,0.0172272354388843,255.5495238095238,0.1297931255520316,-4670.0,-6.704568294713872
LinkedIn,2024-07-04,3775.55,122255,631,1,9.93,50248,0,0.0051613430943519,0.0015847860538827,3775.55,0.0026300803856391,-3765.62,-379.2165156092648
LinkedIn,2024-07-05,1394.36,63577,309,0,0.0,31002,0,0.0048602482029664,0.0,,0.0,-1394.36,
LinkedIn,2024-07-06,2195.39,97176,419,0,0.0,40863,0,0.0043117642216185,0.0,,0.0,-2195.39,
LinkedIn,2024-07-07,2751.5,108181,481,5,50.69,55086,8107,0.0044462521145117,0.0103950103950103,550.3,0.0184226785389787,-2700.81,-53.28092325902545
LinkedIn,2024-07-08,2692.22,109975,803,3,835.96,47646,0,0.0073016594680609,0.0037359900373599,897.4066666666666,0.3105095423108067,-1856.26,-2.2205129432030235
LinkedIn,2024-07-09,3479.95,128341,728,1,181.81,69534,291,0.0056723884027707,0.0013736263736263,3479.95,0.0522450035201655,-3298.14,-18.140586326384685
LinkedIn,2024-07-10,729.88,32005,171,0,0.0,15216,0,0.0053429151695047,0.0,,0.0,-729.88,
LinkedIn,2024-07-11,180.14,9017,78,0,0.0,3522,0,0.0086503271598092,0.0,,0.0,-180.14,
LinkedIn,2024-07-12,1290.41,59188,360,0,0.0,29011,853,0.006082313982564,0.0,,0.0,-1290.41,
LinkedIn,2024-07-13,2251.7200000000003,65938,346,2,41.73,29158,0,0.00524735357457,0.0057803468208092,1125.86,0.0185324996003055,-2209.99,-52.95926192187874
LinkedIn,2024-07-14,1416.6,55006,269,0,0.0,22988,8492,0.0048903755953895,0.0,,0.0,-1416.6,
LinkedIn,2024-07-15,1475.8,63237,308,0,0.0,30317,0,0.0048705662823979,0.0,,0.0,-1475.8,
LinkedIn,2024-07-16,3314.15,177991,1275,3,307.21,92680,0,0.007163283536808,0.0023529411764705,1104.7166666666665,0.0926964681743433,-3006.94,-9.7878975293773
LinkedIn,2024-07-17,830.85,43614,250,8,327.17,18484,0,0.0057321043701563,0.032,103.85625,0.3937774568213276,-503.68,-1.5395054558792065
LinkedIn,2024-07-18,1615.11,93625,670,7,69.94,57102,0,0.0071562082777036,0.0104477611940298,230.73,0.043303552080044,-1545.1699999999998,-22.09279382327709
LinkedIn,2024-07-19,2227.29,69095,296,0,0.0,43522,8265,0.0042839568709747,0.0,,0.0,-2227.29,
LinkedIn,2024-07-20,1703.38,72052,426,1,110.87,38691,0,0.0059123966024537,0.0023474178403755,1703.38,0.0650882363301201,-1592.5100000000002,-14.363759357806442
LinkedIn,2024-07-21,671.8299999999999,29404,151,0,0.0,14771,0,0.0051353557339137,0.0,,0.0,-671.8299999999999,
LinkedIn,2024-07-22,2172.49,105684,550,2,226.25,52014,297,0.0052041936338518,0.0036363636363636,1086.245,0.10414317212047,-1946.24,-8.602165745856354
LinkedIn,2024-07-23,3863.12,129287,805,1,0.0,68220,11749,0.0062264574164455,0.0012422360248447,3863.12,0.0,-3863.12,
LinkedIn,2024-07-24,3981.56,136917,753,2,391.35,79424,8722,0.0054996822892701,0.0026560424966799,1990.78,0.0982906197570801,-3590.21,-9.173910821515268
LinkedIn,2024-07-25,5865.33,210131,960,2,378.19,97265,18670,0.0045685786485573,0.0020833333333333,2932.665,0.0644788954756168,-5487.14,-14.508950527512626
LinkedIn,2024-07-26,5288.0,217425,1147,11,459.48,115474,0,0.005275382315741,0.009590235396687,480.7272727272728,0.0868910741301059,-4828.52,-10.508661965700355
LinkedIn,2024-07-27,1182.86,56787,311,2,177.34,27992,0,0.0054766055611319,0.0064308681672025,591.4300000000001,0.1499247586358487,-1005.52,-5.670012405548664
LinkedIn,2024-07-28,2314.57,74039,415,0,0.0,34484,0,0.0056051540404381,0.0,,0.0,-2314.57,
LinkedIn,2024-07-29,4252.56,163587,891,16,577.7,73761,8324,0.0054466430706596,0.0179573512906846,265.785,0.1358475835731888,-3674.8600000000006,-6.361190929548209
LinkedIn,2024-07-30,1737.99,73450,564,1,135.97,42235,2960,0.0076786929884275,0.00177304964539,1737.99,0.0782340519795856,-1602.02,-11.782157828932853
